0.27873;0.52876;0.84439;0.50157;0.22;0.44091;0.56458;0.44091;0.021804;1
0.28781;0.51857;0.83428;0.49079;0.24472;0.42437;0.56304;0.42437;0.017182;0.97737
0.29772;0.50829;0.82497;0.47992;0.26933;0.40843;0.56164;0.40843;0.013181;0.95437
0.30838;0.49795;0.81654;0.46898;0.29357;0.39308;0.56044;0.39308;0.0097739;0.93106
0.31971;0.48755;0.80906;0.45798;0.31728;0.37834;0.55951;0.37834;0.0069342;0.90746
0.33163;0.47711;0.8026;0.44694;0.34033;0.36421;0.55892;0.36421;0.0046321;0.88361
0.34409;0.46665;0.79722;0.43587;0.36265;0.3507;0.55872;0.3507;0.0028355;0.85957
0.35699;0.45618;0.79297;0.4248;0.38417;0.3378;0.55897;0.3378;0.0015106;0.83537
0.37029;0.44572;0.78988;0.41373;0.40487;0.32549;0.55973;0.32549;0.00062153;0.81105
0.38392;0.43528;0.78798;0.40269;0.42475;0.31377;0.56105;0.31377;0.00013094;0.78665
0.39783;0.42486;0.78728;0.39167;0.4438;0.30262;0.56298;0.30262;0;0.76222
0.41197;0.4145;0.78778;0.38071;0.46205;0.29202;0.56557;0.29202;0.00018877;0.73779
0.42629;0.40419;0.78949;0.3698;0.47952;0.28194;0.56885;0.28194;0.00065647;0.7134
0.44076;0.39394;0.79237;0.35897;0.49624;0.27235;0.57286;0.27235;0.0013619;0.6891
0.45534;0.38378;0.7964;0.34822;0.51227;0.26323;0.57764;0.26323;0.0022636;0.66491
0.47;0.37371;0.80153;0.33757;0.52764;0.25454;0.58319;0.25454;0.0033206;0.64088
0.48471;0.36373;0.80772;0.32702;0.54242;0.24626;0.58954;0.24626;0.0044925;0.61704
0.49943;0.35387;0.81489;0.31658;0.55666;0.23833;0.5967;0.23833;0.00574;0.59343
0.51415;0.34413;0.82298;0.30628;0.57042;0.23074;0.60468;0.23074;0.0070256;0.57007
0.52884;0.33451;0.83189;0.2961;0.58376;0.22343;0.61347;0.22343;0.0083132;0.547
0.54347;0.32502;0.84154;0.28607;0.59675;0.21638;0.62307;0.21638;0.0095696;0.52425
0.55802;0.31568;0.85183;0.27619;0.60944;0.20955;0.63345;0.20955;0.010764;0.50185
0.57247;0.30648;0.86263;0.26646;0.62189;0.20291;0.6446;0.20291;0.011868;0.47981
0.58679;0.29743;0.87384;0.25689;0.63416;0.19641;0.65649;0.19641;0.012857;0.45818
0.60096;0.28853;0.88534;0.24747;0.64631;0.19003;0.66907;0.19003;0.013711;0.43695
0.61495;0.27978;0.89698;0.23822;0.65838;0.18374;0.68232;0.18374;0.014412;0.41617
0.62875;0.27119;0.90865;0.22913;0.67043;0.1775;0.69617;0.1775;0.014947;0.39584
0.64232;0.26275;0.9202;0.22021;0.68249;0.17129;0.71058;0.17129;0.015306;0.37598
0.65566;0.25446;0.93149;0.21144;0.6946;0.16509;0.72548;0.16509;0.015487;0.35661
0.66873;0.24631;0.94239;0.20282;0.7068;0.15887;0.7408;0.15887;0.015487;0.33774
0.68151;0.23831;0.95274;0.23267;0.71909;0.15262;0.75647;0.15262;0.015313;0.31938
0.69399;0.23043;0.96242;0.22498;0.7315;0.14632;0.77241;0.14632;0.014973;0.30154
