0.35699;0.45346;0.79297;0.42212;0.80849;0.10718;0.86856;0.10718;0.021804;1
0.37029;0.44306;0.78988;0.41113;0.82159;0.10045;0.88376;0.10045;0.017182;0.97737
0.38392;0.43268;0.78798;0.40015;0.83469;0.093697;0.89845;0.093697;0.013181;0.95437
0.39783;0.42233;0.78728;0.38921;0.84773;0.086931;0.91252;0.086931;0.0097739;0.93106
0.41197;0.41203;0.78778;0.37831;0.86067;0.080176;0.92587;0.080176;0.0069342;0.90746
0.42629;0.40178;0.78949;0.36747;0.87345;0.073459;0.9384;0.073459;0.0046321;0.88361
0.44076;0.3916;0.79237;0.35671;0.88601;0.066808;0.95002;0.066808;0.0028355;0.85957
0.45534;0.38149;0.7964;0.34603;0.89829;0.060254;0.96063;0.060254;0.0015106;0.83537
0.47;0.37148;0.80153;0.33544;0.91021;0.053832;0.97014;0.053832;0.00062153;0.81105
0.48471;0.36157;0.80772;0.32496;0.92171;0.047576;0.97847;0.047576;0.00013094;0.78665
0.49943;0.35176;0.81489;0.31459;0.93272;0.041526;0.98554;0.041526;0;0.76222
0.51415;0.34207;0.82298;0.30435;0.94316;0.035721;0.99129;0.035721;0.00018877;0.73779
0.52884;0.33251;0.83189;0.29424;0.95295;0.0302;0.99565;0.0302;0.00065647;0.7134
0.54347;0.32309;0.84154;0.28427;0.96203;0.025007;0.99857;0.025007;0.0013619;0.6891
0.55802;0.3138;0.85183;0.27445;0.97031;0.020183;1;0.020183;0.0022636;0.66491
0.57247;0.30465;0.86263;0.26478;0.97773;0.015771;0.99991;0.015771;0.0033206;0.64088
0.58679;0.29566;0.87384;0.25527;0.9842;0.011814;0.99826;0.011814;0.0044925;0.61704
0.60096;0.28681;0.88534;0.24591;0.98966;0.0083558;0.99504;0.0083558;0.00574;0.59343
0.61495;0.27812;0.89698;0.23672;0.99404;0.0054382;0.99024;0.0054382;0.0070256;0.57007
0.62875;0.26957;0.90865;0.22769;0.99727;0.0031034;0.98385;0.0031034;0.0083132;0.547
0.64232;0.26118;0.9202;0.21882;0.99927;0.0013923;0.97588;0.0013923;0.0095696;0.52425
0.65566;0.25294;0.93149;0.2101;1;0.00034503;0.96634;0.00034503;0.010764;0.50185
0.66873;0.24484;0.94239;0.20154;0.99938;0;0.95526;0;0.011868;0.47981
0.68151;0.23689;0.95274;0.2312;0.99737;0.00039408;0.94267;0.00039408;0.012857;0.45818
0.69399;0.22906;0.96242;0.22356;0.9939;0.0015622;0.9286;0.0015622;0.013711;0.43695
0.70615;0.22136;0.97128;0.21605;0.98894;0.003537;0.9131;0.003537;0.014412;0.41617
0.71796;0.21377;0.97919;0.20864;0.98243;0.0063488;0.89622;0.0063488;0.014947;0.39584
0.72943;0.2063;0.98602;0.20135;0.97434;0.010025;0.87802;0.010025;0.015306;0.37598
0.74053;0.19892;0.99163;0.19414;0.96463;0.01459;0.85857;0.01459;0.015487;0.35661
0.75127;0.19162;0.9959;0.18703;0.95328;0.020066;0.83793;0.020066;0.015487;0.33774
0.76163;0.18441;0.99873;0.17998;0.94026;0.026471;0.81618;0.026471;0.015313;0.31938
0.77162;0.17726;1;0.17301;0.92556;0.033818;0.7934;0.033818;0.014973;0.30154
0.78123;0.17017;0.99962;0.16608;0.90916;0.042118;0.76968;0.042118;0.014481;0.28422
0.79049;0.16312;0.99749;0.1592;0.89107;0.05138;0.7451;0.05138;0.013855;0.26744
0.7994;0.15611;0.99354;0.15236;0.87129;0.061604;0.71976;0.061604;0.013117;0.2512
0.80797;0.14912;0.98771;0.14555;0.84983;0.07279;0.69374;0.07279;0.012295;0.2355
0.81623;0.14216;0.97994;0.13875;0.8267;0.084933;0.66715;0.084933;0.01142;0.22034
0.82421;0.13522;0.97018;0.13197;0.80193;0.098023;0.64008;0.098023;0.010525;0.20573
0.83194;0.12829;0.95842;0.12521;0.77556;0.11205;0.61264;0.11205;0.009651;0.19166
