3.4476;-2.9632;1.7621;-0.080948;1.5658;0.95096;1.2439;0.025978;-0.20218;20.061
3.4425;-2.9832;1.7179;-0.081495;1.5723;0.81769;1.3429;0.022337;-0.20798;19.948
3.4332;-2.9998;1.6698;-0.081947;1.593;0.6744;1.4432;0.018423;-0.21365;19.834
3.42;-3.0132;1.6178;-0.082313;1.6301;0.52149;1.5445;0.014246;-0.21919;19.721
3.4034;-3.0238;1.5621;-0.082603;1.6854;0.35944;1.6466;0.009819;-0.2246;19.609
3.384;-3.032;1.5029;-0.082827;1.7594;0.18874;1.7492;0.0051559;-0.2299;19.497
3.3623;-3.0382;1.4403;-0.082998;1.8522;0.0099371;1.8522;0.00027146;-0.23507;19.386
3.3389;-3.0429;1.3746;-0.083124;1.9631;-0.17638;1.9552;-0.0048182;-0.24012;19.277
3.3144;-3.0463;1.3059;-0.083219;2.0908;-0.36958;2.0579;-0.010096;-0.24505;19.169
3.2894;-3.049;1.2344;-0.083292;2.2337;-0.56903;2.16;-0.015544;-0.24986;19.062
3.2645;-3.0513;1.1604;-0.083354;2.3901;-0.77403;2.2613;-0.021145;-0.25456;18.958
3.2403;-3.0536;1.0842;-0.083417;2.5582;-0.98389;2.3615;-0.026878;-0.25914;18.855
3.2175;-3.0563;1.0059;-0.08349;2.7363;-1.1979;2.4601;-0.032723;-0.26361;18.754
3.1966;-3.0597;0.92576;-0.083583;2.9225;-1.4153;2.557;-0.038662;-0.26796;18.656
3.1783;-3.0641;0.84407;-0.083705;3.1155;-1.6353;2.6518;-0.044673;-0.27219;18.561
3.1629;-3.07;0.76105;-0.083865;3.3136;-1.8573;2.7442;-0.050736;-0.27631;18.467
3.1511;-3.0775;0.67695;-0.084071;3.5155;-2.0804;2.8339;-0.056831;-0.28032;18.377
3.1433;-3.087;0.592;-0.08433;3.7199;-2.3039;2.9205;-0.062936;-0.28421;18.289
3.1398;-3.0987;0.50643;-0.084648;3.9255;-2.527;3.0039;-0.069033;-0.28798;18.204
3.1409;-3.1127;0.42048;-0.085031;4.1313;-2.7492;3.0838;-0.069323;-0.29163;18.123
3.147;-3.1292;0.33438;-0.085483;4.3361;-2.9695;3.1598;-0.07488;-0.29516;18.044
3.1582;-3.1484;0.24832;-0.086007;4.5391;-3.1874;3.2317;-0.080374;-0.29857;17.968
3.1745;-3.1704;0.16253;-0.086607;4.7391;-3.4021;3.2993;-0.085789;-0.30185;17.895
3.1961;-3.1952;0.077203;-0.087284;4.9355;-3.6131;3.3623;-0.091108;-0.30501;17.824
3.2228;-3.2228;-0.0074722;-0.088039;5.1273;-3.8196;3.4205;-0.096317;-0.30805;17.757
3.2545;-3.2532;-0.091313;-0.088871;5.3139;-4.0212;3.4738;-0.1014;-0.31096;17.693
3.2911;-3.2865;-0.17415;-0.089779;5.4945;-4.2172;3.522;-0.10634;-0.31374;17.632
3.3323;-3.3224;-0.25581;-0.090761;5.6684;-4.4071;3.5649;-0.11113;-0.31639;17.574
3.3778;-3.361;-0.33615;-0.091814;5.8351;-4.5904;3.6023;-0.11575;-0.3189;17.518
3.4272;-3.402;-0.41503;-0.092935;5.994;-4.7666;3.6342;-0.1202;-0.32128;17.466
3.4803;-3.4453;-0.49231;-0.094118;6.1447;-4.9354;3.6605;-0.12445;-0.32352;17.416
3.5366;-3.4907;-0.56786;-0.095358;6.2867;-5.0962;3.6811;-0.12851;-0.32563;17.368
3.5957;-3.538;-0.64158;-0.09665;6.4195;-5.2488;3.696;-0.13236;-0.3276;17.323
3.6572;-3.5869;-0.71336;-0.097987;6.5429;-5.3928;3.705;-0.13599;-0.32942;17.281
3.7206;-3.6373;-0.7831;-0.099363;6.6566;-5.528;3.7083;-0.13939;-0.3311;17.241
3.7856;-3.6888;-0.85072;-0.10077;6.7602;-5.6539;3.7058;-0.14257;-0.33263;17.203
3.8518;-3.7412;-0.91615;-0.1022;6.8535;-5.7705;3.6976;-0.14551;-0.33402;17.167
3.9186;-3.7943;-0.97931;-0.10365;6.9365;-5.8775;3.6837;-0.14821;-0.33526;17.132
3.9858;-3.8477;-1.0402;-0.10511;7.0089;-5.9748;3.6643;-0.15066;-0.33635;17.1
4.0529;-3.9012;-1.0986;-0.098373;7.0708;-6.0623;3.6393;-0.15287;-0.33729;17.07
4.1197;-3.9545;-1.1547;-0.099718;7.122;-6.1398;3.609;-0.15482;-0.33807;17.041
4.1857;-4.0075;-1.2084;-0.10105;7.1626;-6.2074;3.5736;-0.15653;-0.33869;17.014
4.2507;-4.0598;-1.2596;-0.10237;7.1925;-6.265;3.533;-0.15798;-0.33915;16.988
4.3145;-4.1113;-1.3084;-0.10367;7.212;-6.3126;3.4876;-0.15918;-0.33945;16.963
4.3767;-4.1618;-1.3547;-0.10494;7.2211;-6.3503;3.4376;-0.16013;-0.33958;16.939
4.4372;-4.211;-1.3985;-0.10619;7.2199;-6.3782;3.3831;-0.16084;-0.33955;16.917
4.4958;-4.2589;-1.44;-0.10739;7.2087;-6.3964;3.3243;-0.16129;-0.33934;16.895
4.5523;-4.3053;-1.479;-0.10856;7.1877;-6.4051;3.2616;-0.16151;-0.33896;16.874
4.6066;-4.3501;-1.5157;-0.10969;7.1571;-6.4043;3.1951;-0.16149;-0.3384;16.854
4.6586;-4.3932;-1.5501;-0.11078;7.1172;-6.3944;3.1251;-0.16124;-0.33767;16.835
4.7083;-4.4345;-1.5823;-0.11182;7.0684;-6.3756;3.0518;-0.16077;-0.33675;16.816
4.7556;-4.474;-1.6122;-0.11282;7.011;-6.3482;2.9756;-0.16008;-0.33564;16.797
4.8005;-4.5117;-1.6401;-0.11377;6.9452;-6.3123;2.8967;-0.15917;-0.33434;16.779
4.8431;-4.5476;-1.6658;-0.11467;6.8717;-6.2685;2.8154;-0.15807;-0.33285;16.762
4.8833;-4.5816;-1.6896;-0.11553;6.7906;-6.2169;2.7319;-0.15677;-0.33117;16.744
4.9211;-4.6139;-1.7116;-0.11635;6.7025;-6.1579;2.6465;-0.15528;-0.32928;16.727
4.9568;-4.6445;-1.7317;-0.11712;6.6079;-6.092;2.5596;-0.15362;-0.3272;16.71
4.9904;-4.6735;-1.7501;-0.11785;6.5071;-6.0195;2.4713;-0.15179;-0.32491;16.692
5.0219;-4.7009;-1.7668;-0.11854;6.4006;-5.9409;2.382;-0.14981;-0.32241;16.675
5.0516;-4.7269;-1.7821;-0.11919;6.289;-5.8565;2.2919;-0.14768;-0.31971;16.658
5.0796;-4.7515;-1.7959;-0.11982;6.1727;-5.7668;2.2013;-0.14542;-0.3168;16.641
5.106;-4.775;-1.8083;-0.12041;6.0523;-5.6723;2.1105;-0.14304;-0.31368;16.623
5.1309;-4.7975;-1.8195;-0.12097;5.9282;-5.5735;2.0197;-0.14054;-0.31034;16.605
5.1546;-4.819;-1.8295;-0.12152;5.801;-5.4708;1.9292;-0.13795;-0.30679;16.587
5.1773;-4.8399;-1.8385;-0.12204;5.6713;-5.3648;1.8392;-0.13528;-0.30302;16.569
5.199;-4.8601;-1.8464;-0.12255;5.5395;-5.2558;1.75;-0.13253;-0.29904;16.551
5.22;-4.8799;-1.8535;-0.12305;5.4062;-5.1445;1.6617;-0.12972;-0.29485;16.532
5.2405;-4.8994;-1.8596;-0.12355;5.2719;-5.0312;1.5747;-0.12687;-0.29043;16.513
5.2606;-4.9189;-1.8651;-0.12404;5.1371;-4.9166;1.4891;-0.12398;-0.2858;16.493
5.2805;-4.9384;-1.8698;-0.12453;5.0023;-4.801;1.405;-0.12106;-0.28096;16.473
5.3003;-4.9581;-1.8738;-0.12502;4.8681;-4.6849;1.3228;-0.11814;-0.2759;16.453
5.3203;-4.9781;-1.8773;-0.12553;4.7349;-4.5689;1.2426;-0.11521;-0.27064;16.433
5.3406;-4.9986;-1.8803;-0.12605;4.6031;-4.4534;1.1645;-0.1123;-0.26516;16.412
5.3612;-5.0197;-1.8828;-0.12658;4.4732;-4.3387;1.0887;-0.10941;-0.25948;16.391
5.3824;-5.0415;-1.885;-0.12713;4.3456;-4.2253;1.0153;-0.10655;-0.25359;16.37
5.4043;-5.0642;-1.8868;-0.1277;4.2207;-4.1137;0.94444;-0.10373;-0.24751;16.348
5.4269;-5.0877;-1.8883;-0.12829;4.0989;-4.0041;0.87625;-0.10097;-0.24123;16.326
5.4503;-5.1122;-1.8896;-0.12891;3.9804;-3.8969;0.81081;-0.10645;-0.23477;16.305
5.4746;-5.1378;-1.8907;-0.12956;3.8655;-3.7924;0.7482;-0.1036;-0.22813;16.283
5.4999;-5.1644;-1.8918;-0.13023;3.7546;-3.691;0.68848;-0.10083;-0.22131;16.26
5.5263;-5.192;-1.8928;-0.13092;3.6478;-3.5927;0.63171;-0.098145;-0.21432;16.238
5.5536;-5.2208;-1.8938;-0.13165;3.5454;-3.498;0.57791;-0.095556;-0.20718;16.216
