0.9721;0.018424;0.029529;0.018013;0.33546;0.16923;0.23381;0.17772;0.90512
0.96922;0.020211;0.033029;0.01976;0.3266;0.17482;0.21716;0.1836;0.91212
0.96628;0.022016;0.036665;0.021525;0.31793;0.1803;0.2002;0.18935;0.91869
0.96331;0.023828;0.040423;0.023297;0.30952;0.18563;0.18309;0.19495;0.9248
0.96032;0.025635;0.04429;0.025064;0.30141;0.19079;0.16595;0.20037;0.93046
0.95732;0.027426;0.04825;0.026814;0.29363;0.19575;0.14895;0.20558;0.93564
0.95433;0.029189;0.052289;0.028538;0.28622;0.20049;0.13222;0.21055;0.94033
0.95137;0.030913;0.056392;0.030224;0.27923;0.20497;0.11591;0.21526;0.94454
0.94845;0.032589;0.060542;0.031862;0.27269;0.20919;0.10017;0.21969;0.94826
0.94559;0.034206;0.064725;0.033443;0.26662;0.21311;0.085144;0.22381;0.95148
0.9428;0.035756;0.068922;0.034958;0.26105;0.21672;0.070959;0.2276;0.95422
0.94009;0.037229;0.073118;0.036399;0.25601;0.22;0.05775;0.23105;0.95649
0.93749;0.038619;0.077295;0.037758;0.25151;0.22294;0.045642;0.23413;0.95829
0.93499;0.039919;0.081437;0.039029;0.24757;0.22553;0.034748;0.23685;0.95963
0.93262;0.041124;0.085526;0.040206;0.24421;0.22774;0.025176;0.23917;0.96055
0.93038;0.042228;0.089545;0.041286;0.24142;0.22958;0.017019;0.24111;0.96105
0.92827;0.043228;0.093477;0.042264;0.23922;0.23104;0.010363;0.24264;0.96116
0.92632;0.044122;0.097305;0.043138;0.23761;0.23211;0.0052799;0.24376;0.9609
0.92451;0.044908;0.10101;0.043906;0.23658;0.2328;0.0018288;0.24449;0.96031
0.92286;0.045587;0.10459;0.04457;0.23613;0.2331;5.7354e-05;0.2448;0.95942
0.92137;0.046159;0.10801;0.045129;0.23625;0.23302;0;0.24472;0.95825
0.92004;0.046626;0.11127;0.045586;0.23694;0.23257;0.0016783;0.24425;0.95684
0.91886;0.046993;0.11435;0.045945;0.23817;0.23176;0.005101;0.24339;0.95522
0.91784;0.047265;0.11725;0.04621;0.23993;0.23059;0.010264;0.24216;0.95344
0.91698;0.047446;0.11995;0.046388;0.2422;0.22909;0.017152;0.24059;0.95152
0.91625;0.047545;0.12244;0.046485;0.24495;0.22727;0.025737;0.23868;0.9495
0.91566;0.047571;0.12472;0.04651;0.24815;0.22515;0.03598;0.23645;0.94742
0.9152;0.047533;0.12679;0.046473;0.25176;0.22277;0.04783;0.23395;0.94531
0.91484;0.047444;0.12864;0.046385;0.25575;0.22013;0.061229;0.23118;0.94321
0.91459;0.047315;0.13028;0.04626;0.26008;0.21729;0.076107;0.2282;0.94114
0.91441;0.047161;0.13171;0.04611;0.2647;0.21426;0.092387;0.22501;0.93915
0.9143;0.046999;0.13295;0.04595;0.26955;0.21108;0.10998;0.22168;0.93725
0.91422;0.046843;0.13399;0.045799;0.27458;0.20779;0.12881;0.21822;0.93548
0.91415;0.046714;0.13486;0.045672;0.27973;0.20443;0.14876;0.2147;0.93386
0.91407;0.046629;0.13557;0.045589;0.28494;0.20104;0.16973;0.21113;0.93242
0.91396;0.046609;0.13615;0.04557;0.29014;0.19766;0.19163;0.20758;0.93117
0.91377;0.046677;0.13661;0.045636;0.29526;0.19434;0.21433;0.20409;0.93014
0.91348;0.046854;0.13699;0.045809;0.30024;0.19111;0.23773;0.2007;0.92933
0.91305;0.047164;0.13732;0.046112;0.305;0.18803;0.26172;0.19747;0.92877
0.91245;0.047631;0.13763;0.046569;0.30946;0.18514;0.28618;0.19443;0.92847
0.91164;0.048281;0.13795;0.047204;0.31355;0.18249;0.31099;0.19165;0.92842
0.91059;0.049139;0.13832;0.048043;0.3172;0.18012;0.33605;0.18916;0.92865
0.90925;0.05023;0.13878;0.049109;0.32034;0.17808;0.36123;0.18702;0.92914
0.90759;0.051581;0.13938;0.050431;0.32288;0.17642;0.38643;0.18528;0.92991
0.90556;0.053219;0.14015;0.052032;0.32475;0.17518;0.41153;0.18397;0.93095
0.90313;0.055169;0.14113;0.053939;0.32589;0.17441;0.43643;0.18316;0.93225
0.90026;0.057459;0.14238;0.056178;0.32621;0.17414;0.46101;0.18288;0.9338
0.8969;0.060115;0.14394;0.058774;0.32566;0.17443;0.48517;0.18318;0.93561
0.89302;0.063161;0.14584;0.061752;0.32417;0.1753;0.50881;0.1841;0.93765
0.88858;0.066624;0.14813;0.065138;0.32166;0.17681;0.53182;0.18568;0.93991
0.88354;0.070528;0.15084;0.068955;0.3181;0.17898;0.5541;0.18797;0.94238
0.87787;0.074897;0.15402;0.073227;0.3134;0.18186;0.57556;0.19098;0.94504
0.87152;0.079755;0.15771;0.077976;0.30753;0.18547;0.59611;0.19478;0.94786
0.86448;0.085124;0.16192;0.083225;0.30042;0.18984;0.61566;0.19937;0.95084
0.8567;0.091025;0.1667;0.088994;0.29204;0.19501;0.63412;0.2048;0.95393
0.84816;0.097477;0.17208;0.095303;0.28235;0.201;0.65141;0.21109;0.95713
0.83883;0.1045;0.17807;0.10217;0.27129;0.20783;0.66745;0.21826;0.9604
0.82869;0.11211;0.18469;0.10961;0.25885;0.21552;0.68219;0.22633;0.96372
0.81771;0.12033;0.19197;0.11764;0.245;0.22408;0.69555;0.23533;0.96707
0.80588;0.12916;0.19992;0.12628;0.2297;0.23354;0.70749;0.24526;0.9704
0.79318;0.13863;0.20853;0.13553;0.21296;0.2439;0.71795;0.25614;0.9737
0.7796;0.14873;0.21783;0.14541;0.19476;0.25516;0.7269;0.26797;0.97693
0.76513;0.15948;0.22781;0.15593;0.17509;0.26733;0.73431;0.28075;0.98006
0.74976;0.17089;0.23847;0.16708;0.15396;0.2804;0.74017;0.29448;0.98308
0.7335;0.18296;0.24979;0.17888;0.13138;0.29437;0.74446;0.30915;0.98594
0.71633;0.19569;0.26178;0.19132;0.10738;0.30923;0.7472;0.32475;0.98861
0.69828;0.20908;0.27442;0.20441;0.081978;0.32496;0.74839;0.34127;0.99108
0.67934;0.22312;0.2877;0.21814;0.055227;0.34153;0.74807;0.35867;0.9933
0.65953;0.23781;0.30159;0.23251;0.02723;0.35893;0.74628;0.37695;0.99525
0.63887;0.25314;0.31607;0.2475;0;0.37712;0.74306;0.39605;0.99691
0.61737;0.26911;0.33112;0.2631;0.023517;0.39606;0.73849;0.41595;0.99824
0.59507;0.28568;0.34671;0.27931;0.055141;0.41573;0.73263;0.43659;0.99921
0.57199;0.30286;0.36282;0.29611;0.087966;0.43606;0.72557;0.45794;0.99981
0.54815;0.32062;0.37941;0.31347;0.12182;0.457;0.71742;0.47994;1
0.52361;0.33893;0.39646;0.33137;0.15659;0.47851;0.70827;0.50253;0.99976
0.4984;0.35777;0.41393;0.34979;0.19218;0.50052;0.69823;0.52564;0.99906
0.47256;0.37712;0.43179;0.36871;0.22847;0.52296;0.68744;0.54921;0.99788
0.44615;0.39694;0.45001;0.38809;0.26536;0.54577;0.67602;0.57316;0.9962
0.41922;0.41721;0.46855;0.4079;0.30271;0.56886;0.66411;0.59741;0.99399
0.39183;0.43788;0.48736;0.40462;0.3404;0.59216;0.65186;0.62189;0.99124
0.36405;0.45892;0.50643;0.42691;0.3783;0.61559;0.6394;0.64649;0.98792
0.33595;0.48029;0.52571;0.44954;0.41628;0.63907;0.62688;0.67115;0.98402
0.30761;0.50195;0.54517;0.47248;0.45418;0.6625;0.61447;0.69576;0.97952
0.27914;0.52384;0.56476;0.49567;0.49188;0.6858;0.60231;0.72022;0.9744
0.25063;0.54594;0.58445;0.51907;0.52921;0.70888;0.59056;0.74446;0.96865
0.22224;0.56818;0.60421;0.54263;0.56603;0.73164;0.57937;0.76837;0.96226
0.19413;0.59052;0.624;0.56629;0.6022;0.754;0.56889;0.79185;0.95522
0.16652;0.6129;0.64378;0.59;0.63757;0.77586;0.55926;0.81481;0.94752
0.13974;0.63528;0.66352;0.6137;0.672;0.79715;0.55064;0.83716;0.93916
0.11427;0.6576;0.68317;0.63734;0.70534;0.81776;0.54316;0.85881;0.93013
0.090878;0.6798;0.70272;0.66085;0.73745;0.83761;0.53695;0.87966;0.92044
0.070807;0.70183;0.72211;0.68419;0.76821;0.85663;0.53214;0.89963;0.9101
0.056015;0.72364;0.74132;0.70729;0.79749;0.87473;0.52886;0.91864;0.8991
0.048918;0.74516;0.76031;0.73009;0.82516;0.89184;0.52721;0.93661;0.88746
0.050984;0.76636;0.77905;0.75253;0.85112;0.90789;0.52731;0.95347;0.87519
0.061224;0.78716;0.79752;0.77456;0.87526;0.92282;0.52925;0.92518;0.86232
0.077064;0.80751;0.81568;0.79613;0.89748;0.93657;0.53312;0.93851;0.84884
0.096132;0.82738;0.8335;0.81716;0.9177;0.94907;0.539;0.95063;0.8348
0.11685;0.84669;0.85095;0.83762;0.93583;0.96029;0.54697;0.9615;0.82022
0.13827;0.86542;0.86801;0.85745;0.95182;0.97018;0.55708;0.97109;0.80513
0.15981;0.88349;0.88466;0.8766;0.96559;0.9787;0.5694;0.97935;0.78955
0.18109;0.90089;0.90086;0.89502;0.97711;0.98583;0.58397;0.98626;0.77354
0.20188;0.91754;0.91659;0.91267;0.98634;0.99154;0.60082;0.9918;0.75712
0.22198;0.93343;0.93184;0.92949;0.99324;0.99581;0.61998;0.99594;0.74035
0.24128;0.9485;0.94657;0.94546;0.99779;0.99863;0.64147;0.99867;0.72326
0.25965;0.96273;0.96078;0.96053;1;1;0.66531;1;0.70591
0.27702;0.97608;0.97443;0.97466;0.99986;0.99991;0.69148;0.99992;0.68834
0.29332;0.98851;0.98751;0.98783;0.99738;0.99838;0.71998;0.99843;0.67062
0.30849;1;1;1;0.99259;0.99541;0.7508;0.99555;0.65279
