0.99783;0.0072209;0.49549;0.13732;0.86742
0.99611;0.011283;0.48843;0.13896;0.8821
0.99385;0.016293;0.48104;0.14052;0.896
0.99103;0.022265;0.47327;0.14196;0.90912
0.98762;0.029212;0.46506;0.14327;0.92142
0.98362;0.037137;0.45636;0.14445;0.93288
0.979;0.046042;0.4471;0.14547;0.9435
0.97375;0.055922;0.43723;0.14632;0.95325
0.96787;0.066767;0.42668;0.14699;0.96211
0.96134;0.078562;0.4154;0.14746;0.97007
0.95417;0.091286;0.40333;0.14772;0.97712
0.94636;0.10491;0.39041;0.14778;0.98324
0.93791;0.11941;0.37659;0.14761;0.98843
0.92882;0.13475;0.36183;0.14722;0.99267
0.9191;0.15089;0.34607;0.1466;0.99596
0.90877;0.16778;0.3293;0.14576;0.99828
0.89783;0.18538;0.31146;0.1447;0.99963
0.88631;0.20362;0.29255;0.14342;1
0.87422;0.22247;0.27254;0.14194;0.99939
0.86158;0.24185;0.25143;0.14027;0.9978
0.8484;0.26172;0.22923;0.13843;0.99522
0.83472;0.282;0.20594;0.13644;0.99166
0.82056;0.30263;0.18159;0.13432;0.98711
0.80593;0.32354;0.15622;0.1321;0.98158
0.79087;0.34468;0.1299;0.1298;0.97507
0.7754;0.36598;0.10271;0.12748;0.96759
0.75954;0.38736;0.074804;0.12516;0.95915
0.74332;0.40878;0.04654;0.12288;0.94975
0.72677;0.43015;0.019089;0.12068;0.93942
0.70991;0.45143;0;0.11863;0.92815
0.69276;0.47256;0.01273;0.11676;0.91596
0.67536;0.49348;0.04094;0.11512;0.90288
0.65772;0.51413;0.071971;0.11378;0.88892
0.63988;0.53446;0.10395;0.11279;0.8741
0.62186;0.55444;0.13637;0.11221;0.85845
0.60369;0.57401;0.16895;0.1121;0.84198
0.58538;0.59314;0.20152;0.11252;0.82473
0.56699;0.61179;0.2339;0.11353;0.80673
0.54852;0.62993;0.26594;0.1152;0.788
0.53001;0.64752;0.29748;0.11758;0.76857
0.5115;0.66454;0.32837;0.12074;0.74849
0.49301;0.68096;0.35847;0.12473;0.72779
0.47459;0.69677;0.38762;0.1296;0.70651
0.45627;0.71194;0.41569;0.13542;0.68469
0.43808;0.72646;0.44253;0.14223;0.66237
0.42008;0.74031;0.46802;0.15008;0.6396
0.4023;0.75347;0.49202;0.15901;0.61643
0.3848;0.76594;0.51443;0.16905;0.59291
0.36761;0.77771;0.53512;0.18024;0.56909
0.35079;0.78876;0.55401;0.1926;0.54503
0.33438;0.78391;0.57101;0.20616;0.52078
0.31845;0.79431;0.58605;0.22092;0.49641
0.30304;0.80391;0.59906;0.2369;0.47197
0.28821;0.8127;0.61;0.25409;0.44752
0.27402;0.82069;0.61885;0.27248;0.42313
0.2605;0.82786;0.6256;0.29207;0.39886
0.24774;0.83422;0.63024;0.31283;0.37477
0.23576;0.83975;0.6328;0.33472;0.35093
0.22463;0.84447;0.63332;0.35772;0.32741
0.21441;0.84838;0.63187;0.38177;0.30426
0.20512;0.85147;0.62851;0.40683;0.28155
0.19683;0.85375;0.62335;0.43282;0.25935
0.18958;0.85523;0.6165;0.45969;0.2377
0.1834;0.85591;0.6081;0.48735;0.21668
0.17834;0.8558;0.5983;0.51573;0.19635
0.17442;0.85492;0.58726;0.54472;0.17675
0.17167;0.85327;0.57517;0.57424;0.15794
0.17012;0.85088;0.56225;0.60417;0.13998
0.16978;0.84774;0.5487;0.63442;0.12292
0.17066;0.84389;0.53476;0.66485;0.10679
0.17277;0.83933;0.52068;0.69537;0.091655
0.17611;0.83408;0.50671;0.72583;0.077546
0.18066;0.82817;0.4931;0.75613;0.064506
0.18642;0.82162;0.48013;0.78612;0.05257
0.19337;0.81443;0.46804;0.81569;0.041771
0.20148;0.80665;0.45707;0.8447;0.032138
0.21072;0.79828;0.44746;0.87302;0.023698
0.22105;0.78936;0.43938;0.90053;0.016471
0.23243;0.7799;0.43299;0.9271;0.010476
0.24482;0.76992;0.4284;0.95262;0.0057268
0.25816;0.75945;0.42565;0.97695;0.002233
0.2724;0.74852;0.42474;1;0
