2.1816;-2.1463;NaN;0.98206
2.2716;-2.1562;NaN;0.9817
2.3648;-2.1659;NaN;0.98133
2.4607;-2.1755;NaN;0.98095
2.5589;-2.1848;NaN;0.98056
2.6591;-2.1939;NaN;0.98015
2.7606;-2.2028;NaN;0.97974
2.863;-2.2114;NaN;0.97931
2.9658;-2.2198;NaN;0.97886
3.0686;-2.228;NaN;0.9784
3.1709;-2.2359;NaN;0.97792
3.2722;-2.2435;NaN;0.97743
3.3721;-2.251;NaN;0.97691
3.4701;-2.2583;NaN;0.97639
3.5659;-2.2654;NaN;0.97584
3.659;-2.2724;NaN;0.97528
3.7492;-2.2792;NaN;0.9747
3.8359;-2.2859;NaN;0.9741
3.9191;-2.2925;NaN;0.97349
3.9983;-2.2989;NaN;0.97286
4.0734;-2.3053;NaN;0.97222
4.1441;-2.3117;NaN;0.97156
4.2104;-2.3179;NaN;0.97089
4.272;-2.324;NaN;0.97021
4.329;-2.33;NaN;0.96952
4.3812;-2.3359;NaN;0.96881
4.4287;-2.3417;NaN;0.9681
4.4715;-2.3472;NaN;0.96738
4.5096;-2.3526;NaN;0.96665
4.5432;-2.3577;NaN;0.96591
4.5725;-2.3626;NaN;0.96517
4.5974;-2.3671;NaN;0.96442
4.6183;-2.3712;NaN;0.96368
4.6353;-2.3749;NaN;0.96293
4.6487;-2.3781;NaN;0.96217
4.6586;-2.3807;NaN;0.96142
4.6654;-2.3827;NaN;0.96068
4.6693;-2.384;NaN;0.95993
4.6706;-2.3846;NaN;0.95919
4.6695;-2.3844;NaN;0.95845
4.6664;-2.3833;NaN;0.95772
4.6614;-2.3813;NaN;0.957
4.6549;-2.3783;NaN;0.95628
4.647;-2.3744;NaN;0.95558
4.6382;-2.3694;NaN;0.95488
4.6285;-2.3633;NaN;0.95419
4.6183;-2.3561;NaN;0.95352
4.6078;-2.3477;NaN;0.95286
4.5971;-2.3382;NaN;0.95221
4.5864;-2.3276;NaN;0.95157
4.576;-2.3157;NaN;0.95094
4.566;-2.3027;NaN;0.95033
4.5565;-2.2886;NaN;0.94973
4.5476;-2.2732;NaN;0.94915
4.5395;-2.2568;NaN;0.94858
4.5323;-2.2392;NaN;0.94802
4.526;-2.2205;NaN;0.94748
4.5207;-2.2007;NaN;0.94695
4.5164;-2.1799;NaN;0.94644
4.5131;-2.158;NaN;0.94593
4.511;-2.1352;NaN;0.94544
4.51;-2.1114;NaN;0.94496
4.51;-2.0868;NaN;0.94449
4.5111;-2.0612;NaN;0.94403
4.5132;-2.0349;NaN;0.94358
4.5164;-2.0078;NaN;0.94314
4.5205;-1.9799;NaN;0.94271
4.5255;-1.9514;NaN;0.94229
4.5314;-1.9223;NaN;0.94187
4.5382;-1.8926;NaN;0.94146
4.5456;-1.8624;NaN;0.94106
4.5538;-1.8318;NaN;0.94066
4.5625;-1.8007;NaN;0.94027
4.5718;-1.7693;NaN;0.93988
4.5816;-1.7375;NaN;0.93949
4.5918;-1.7055;NaN;0.93911
4.6023;-1.6734;NaN;0.93872
4.6131;-1.641;NaN;0.93834
4.6241;-1.6086;NaN;0.93795
4.6353;-1.5761;NaN;0.93757
4.6465;-1.5436;NaN;0.93719
4.6578;-1.5111;NaN;0.9368
4.669;-1.4787;NaN;0.93641
4.6801;-1.4463;NaN;0.93601
4.6911;-1.4142;NaN;0.93561
4.7019;-1.3821;NaN;0.9352
4.7124;-1.3503;NaN;0.93479
4.7227;-1.3188;NaN;0.93437
4.7327;-1.2875;NaN;0.93395
4.7423;-1.2565;NaN;0.93351
4.7515;-1.2258;NaN;0.93306
4.7603;-1.1954;NaN;0.93261
4.7687;-1.1654;NaN;0.93214
4.7767;-1.1358;NaN;0.93166
4.7843;-1.1065;NaN;0.93117
4.7914;-1.0776;NaN;0.93066
4.7982;-1.0491;NaN;0.93014
4.8046;-1.021;NaN;0.92961
4.8107;-0.99323;NaN;0.92905
4.8166;-0.96581;NaN;0.92849
4.8222;-0.93871;NaN;0.9279
4.8278;-0.9119;NaN;0.9273
4.8333;-0.88533;NaN;0.92668
4.839;-0.85896;NaN;0.92604
4.8448;-0.83273;NaN;0.92539
4.8509;-0.80657;NaN;0.92471
4.8574;-0.78041;NaN;0.92402
4.8645;-0.75416;NaN;0.9233
4.8723;-0.72775;NaN;0.92257
4.8809;-0.70108;NaN;0.92182
4.8906;-0.67405;NaN;0.92105
4.9013;-0.64654;NaN;0.92027
4.9133;-0.61847;NaN;0.91946
4.9267;-0.58971;NaN;0.91864
4.9417;-0.56015;NaN;0.91781
4.9583;-0.5297;NaN;0.91696
4.9768;-0.49823;NaN;0.9161
4.9972;-0.46566;NaN;0.91522
5.0196;-0.43188;NaN;0.91433
5.0441;-0.39681;NaN;0.91344
5.0708;-0.36037;NaN;0.91254
5.0997;-0.32251;NaN;0.91163
5.131;-0.28317;NaN;0.91072
5.1647;-0.24232;NaN;0.9098
5.2007;-0.19994;NaN;0.90889
5.2391;-0.15604;NaN;0.90798
5.2799;-0.11064;NaN;0.90708
5.323;-0.063789;NaN;0.90618
5.3683;-0.015553;NaN;0.9053
5.4159;0.033974;NaN;0.90443
5.4655;0.084677;NaN;0.90358
5.5172;0.13642;NaN;0.90275
5.5707;0.18902;NaN;0.90194
5.6259;0.24231;NaN;0.90115
5.6827;0.29605;NaN;0.9004
5.7407;0.35003;NaN;0.89968
5.7999;0.40397;NaN;0.899
5.86;0.45759;NaN;0.89836
5.9207;0.5106;NaN;0.89776
5.9819;0.56267;NaN;0.8972
6.0431;0.61347;NaN;0.8967
6.1042;0.66266;NaN;0.89625
6.1649;0.70988;NaN;0.89585
6.2247;0.75477;NaN;0.89552
6.2836;0.79697;NaN;0.89524
6.341;0.83611;NaN;0.89503
6.3967;0.87185;NaN;0.89489
6.4503;0.90384;NaN;0.89482
6.5017;0.93175;NaN;0.89482
6.5503;0.95526;NaN;0.89489
6.596;0.97409;NaN;0.89504
6.6385;0.98797;NaN;0.89527
6.6773;0.99667;NaN;0.89557
6.7124;1;NaN;0.89596
